№;id объявления;id лота;id пункта плана;Заказчик;Вид предмета закупок;Наименование закупаемых товаров, работ, услуг на государственном языке (в соответствии с КТРУ);Дополнительная характеристика;Количество, объём;Единица измерения;Цена за единицу, тенге;Сумма, утвержденная для закупки, тенге;Начало приема заявок;Окончание приема заявок;Способ закупки;Статус лота
1240;6279436-1;45808025-ЗЦП1;;"АО ""ЛОК ""Ок-Жетпес""";Товар;Манжета;864180 Манжета (сальник) хвостовика редуктора задняя (левая) КАМАЗ (70*92-12/16) FPM, артикул 1080;2;Штука;2 750.00;5 500.00;2021-09-17 09:25:00;2021-09-24 09:25:00;Запрос ценовых предложений;Закупка состоялась
1241;6279436-1;45808066-ЗЦП1;;"АО ""ЛОК ""Ок-Жетпес""";Товар;Шайба специальная;Шайба регулировочная подшипника 5320-2402188;2;Штука;1 300.00;2 600.00;2021-09-17 09:25:00;2021-09-24 09:25:00;Запрос ценовых предложений;Закупка состоялась
1242;6279436-1;45807818-ЗЦП1;;"АО ""ЛОК ""Ок-Жетпес""";Товар;Сателлит дифференциала;Сателлиты с втулкой в сборе артикул 5320-2403054;8;Штука;6 050.00;48 400.00;2021-09-17 09:25:00;2021-09-24 09:25:00;Запрос ценовых предложений;Закупка состоялась
1243;6279436-1;45807551-ЗЦП1;;"АО ""ЛОК ""Ок-Жетпес""";Товар;Шестерня вала;Шестерня ведущая коническая артикул 5320-2502017;1;Штука;48 400.00;48 400.00;2021-09-17 09:25:00;2021-09-24 09:25:00;Запрос ценовых предложений;Закупка состоялась
1244;6279436-1;45807881-ЗЦП1;;"АО ""ЛОК ""Ок-Жетпес""";Товар;Шайба опорная;Шайба опорная сателлита межколесного дифференциала, артикул 5320-2403058;8;Штука;495.00;3 960.00;2021-09-17 09:25:00;2021-09-24 09:25:00;Запрос ценовых предложений;Закупка состоялась
1245;6279436-1;45807606-ЗЦП1;;"АО ""ЛОК ""Ок-Жетпес""";Товар;Гайка специальная;Гайка подшипника ведущей конической шестерни в сборе артикул 5320-2502063;1;Штука;4 950.00;4 950.00;2021-09-17 09:25:00;2021-09-24 09:25:00;Запрос ценовых предложений;Закупка состоялась
1246;6279436-1;45808446-ЗЦП1;;"АО ""ЛОК ""Ок-Жетпес""";Товар;Шайба специальная;Шайба регулировочная подшипника 5320-2402195;2;Штука;1 260.00;2 520.00;2021-09-17 09:25:00;2021-09-24 09:25:00;Запрос ценовых предложений;Закупка не состоялась
1247;6279436-1;45807375-ЗЦП1;;"АО ""ЛОК ""Ок-Жетпес""";Товар;Втулка балансира;Втулка балансира КАМАЗ (комплект 4 штуки) Артикул 55111-2918074 Р3 ремонтная Р-3(102*86,5мм) AL;4;Штука;2 310.00;9 240.00;2021-09-17 09:25:00;2021-09-24 09:25:00;Запрос ценовых предложений;Закупка не состоялась
1248;6279436-1;45807215-ЗЦП1;;"АО ""ЛОК ""Ок-Жетпес""";Товар;Манжета;Манжет с пружиной в сборе 864180;2;Штука;550.00;1 100.00;2021-09-17 09:25:00;2021-09-24 09:25:00;Запрос ценовых предложений;Закупка не состоялась
1249;6279436-1;45807403-ЗЦП1;;"АО ""ЛОК ""Ок-Жетпес""";Товар;Влагоотделитель;Влагоотделитель 14.3512010-10 КАМАЗ Евро с РДВ;2;Штука;49 500.00;99 000.00;2021-09-17 09:25:00;2021-09-24 09:25:00;Запрос ценовых предложений;Закупка состоялась
1250;6279436-1;45806769-ЗЦП1;;"АО ""ЛОК ""Ок-Жетпес""";Товар;Манжета;Манжета в сборе 864117 башмака рессоры КАМАЗ;4;Штука;1 100.00;4 400.00;2021-09-17 09:25:00;2021-09-24 09:25:00;Запрос ценовых предложений;Закупка состоялась
1251;6279436-1;45807717-ЗЦП1;;"АО ""ЛОК ""Ок-Жетпес""";Товар;Подшипник скольжения;Подшипник 7516А;2;Штука;12 100.00;24 200.00;2021-09-17 09:25:00;2021-09-24 09:25:00;Запрос ценовых предложений;Закупка состоялась
1252;6279436-1;45807077-ЗЦП1;;"АО ""ЛОК ""Ок-Жетпес""";Товар;Подшипник скольжения;Подшипник 311 межосевого дифференциала КАМАЗ 8 ГПЗ 864777;2;Штука;770.00;1 540.00;2021-09-17 09:25:00;2021-09-24 09:25:00;Запрос ценовых предложений;Закупка не состоялась
1253;6279436-1;45807027-ЗЦП1;;"АО ""ЛОК ""Ок-Жетпес""";Товар;Сальник ступицы;Сальник задней ступицы Газель NEXT 65х90х10;4;Штука;1 100.00;4 400.00;2021-09-17 09:25:00;2021-09-24 09:25:00;Запрос ценовых предложений;Закупка состоялась
1254;6279436-1;45807917-ЗЦП1;;"АО ""ЛОК ""Ок-Жетпес""";Товар;Вал;Вал ведущий заднего моста, артикул 5320-2402024;1;Штука;16 500.00;16 500.00;2021-09-17 09:25:00;2021-09-24 09:25:00;Запрос ценовых предложений;Закупка состоялась
1255;6279436-1;45807987-ЗЦП1;;"АО ""ЛОК ""Ок-Жетпес""";Товар;Манжета;864176 Манжета (сальник) хвостовика редуктора передняя (правая) КАМАЗ (70*92-12/16) FPM, артикул 1076;2;Штука;1 320.00;2 640.00;2021-09-17 09:25:00;2021-09-24 09:25:00;Запрос ценовых предложений;Закупка состоялась
1256;6279436-1;45808348-ЗЦП1;;"АО ""ЛОК ""Ок-Жетпес""";Товар;Шайба специальная;Шайба регулировочная подшипника 5320-2402192;2;Штука;1 530.00;3 060.00;2021-09-17 09:25:00;2021-09-24 09:25:00;Запрос ценовых предложений;Закупка не состоялась
1257;6279436-1;45808386-ЗЦП1;;"АО ""ЛОК ""Ок-Жетпес""";Товар;Шайба специальная;Шайба регулировочная подшипника 5320-2402193;2;Штука;1 530.00;3 060.00;2021-09-17 09:25:00;2021-09-24 09:25:00;Запрос ценовых предложений;Закупка состоялась
1258;6279436-1;45807745-ЗЦП1;;"АО ""ЛОК ""Ок-Жетпес""";Товар;Подшипник скольжения;Подшипник У-27911А;2;Штука;12 650.00;25 300.00;2021-09-17 09:25:00;2021-09-24 09:25:00;Запрос ценовых предложений;Закупка состоялась
1259;6279436-1;45807109-ЗЦП1;;"АО ""ЛОК ""Ок-Жетпес""";Товар;Прокладка моста;Прокладка дифферинциала межосевого КАМАЗ, артикул 5320-2506029;2;Штука;110.00;220.00;2021-09-17 09:25:00;2021-09-24 09:25:00;Запрос ценовых предложений;Закупка не состоялась
1260;6279390-1;45796468-ЗЦП1;;"АО ""ЛОК ""Ок-Жетпес""";Товар;Пропан-бутан;Автомобильный газ в талонах, при наличии АЗС в г. Щучинск, п. Бурабай, п.Зеленый бор. Срок действия талонов до 10.02.2021г. (64% из бюджетн.ср-в);15000;Литр (куб. дм.);75.89;1 138 350.00;2021-09-16 15:25:00;2021-09-23 15:25:00;Запрос ценовых предложений;Закупка не состоялась
1261;6279238-1;37852597-ЗЦП1;;"АО ""ЛОК ""Ок-Жетпес""";Услуга;Услуги по перестрахованию обязательств по страхованию гражданско-правовой ответственности владельцев автотранспортных средств;Страхование гражданско-правовой ответственности владельцев транспортных средств;1;Одна услуга;600 000.00;600 000.00;2021-09-16 15:15:00;2021-09-23 15:15:12;Запрос ценовых предложений;Закупка состоялась
1262;6270260-1;44765631-ЗЦП3;;"АО ""ЛОК ""Ок-Жетпес""";Товар;Леска;"Леска для триммеров, ""звезда"", белая, длина 15 м";45;Метр;60.00;2 700.00;2021-09-14 10:20:00;2021-09-21 10:20:00;Запрос ценовых предложений;Закупка не состоялась
1263;6270260-1;44916536-ЗЦП3;;"АО ""ЛОК ""Ок-Жетпес""";Товар;Плитка напольная;Кафель (плитка) половая, 400х400мм, матовая, усиленная, цвет светло-коричневый, перед поставкой согласовать с Заказчиком. Для помещений с большой проходимостью. (За счет собственных средств - 18 штук);50;Штука;700.00;35 000.00;2021-09-14 10:20:00;2021-09-21 10:20:00;Запрос ценовых предложений;Закупка не состоялась
1264;6270260-1;44495246-ЗЦП3;;"АО ""ЛОК ""Ок-Жетпес""";Товар;Стартер;Кикстартер для газонокосилки;1;Штука;4 500.00;4 500.00;2021-09-14 10:20:00;2021-09-21 10:20:00;Запрос ценовых предложений;Закупка не состоялась
1265;6270260-1;45483482-ЗЦП4;;"АО ""ЛОК ""Ок-Жетпес""";Товар;Краска;Краска. Эмалика Алина. Термостойкая супербелая акриловая эмаль для любых поверхностей. Повышенная эластичность. Повышенная устойчивость к пожелтению. Термостойкость до +80 С. Фасовка в банки - вес нетто: 3 кг. (За счет сс 4 штуки);10;Штука;7 500.00;75 000.00;2021-09-14 10:20:00;2021-09-21 10:20:00;Запрос ценовых предложений;Закупка не состоялась
1266;6270260-1;44916507-ЗЦП3;;"АО ""ЛОК ""Ок-Жетпес""";Товар;Плитка напольная;Кафель (плитка) половая, 200х200мм, матовая, усиленная РИФЛЕНАЯ, светло-коричневая или серая, согласовать с Заказчиком. (За счет собственных средств - 18 штук);50;Штука;462.00;23 100.00;2021-09-14 10:20:00;2021-09-21 10:20:00;Запрос ценовых предложений;Закупка не состоялась
1267;6270260-1;44570601-ЗЦП3;;"АО ""ЛОК ""Ок-Жетпес""";Товар;Замок;Замок навесной STAYER MASTER общего применения, дисковой механизм секрета, 65мм.;5;Штука;2 500.00;12 500.00;2021-09-14 10:20:00;2021-09-21 10:20:00;Запрос ценовых предложений;Закупка не состоялась
1268;6270260-1;43899816-ЗЦП7;;"АО ""ЛОК ""Ок-Жетпес""";Товар;Изолента;Электроизоляционная лента (изолента) на базе ПВХ (поливинилхлорид), производитель Rexant. Размер: ширина 19мм., длина 20м.. Рабочая температура от -30 до +30 градусов С. Температуростойкость до 50 градусов С.;1;Упаковка;1 800.00;1 800.00;2021-09-14 10:20:00;2021-09-21 10:20:00;Запрос ценовых предложений;Закупка не состоялась
1269;6270096-1;44931326-ЗЦП6;;"АО ""ЛОК ""Ок-Жетпес""";Товар;Блок кондиционирования воздуха;Внутренний блок кондиционера LG G24VHT. Мощность охлаждения (кВт) 6.39.Мощность нагрева (кВт) 6.83 фреон r410 (РБ 64%);1;Штука;55 000.00;55 000.00;2021-09-14 10:00:00;2021-09-21 10:00:00;Запрос ценовых предложений;Закупка не состоялась
1270;6270096-1;45021007-ЗЦП4;;"АО ""ЛОК ""Ок-Жетпес""";Товар;Реле мощности;"Реле RPW705730. Производитель Weidmuller. Тип напряжения управления AC. Ном коммутируемый ток, А 16. Количество контактов ПК 3.Ширина, мм 38,5. Высота, мм 35,5.Номин. управляющее напряжение 230 V AC Номинальный ток, AC 11,7 мА. Мощность удержания 2,8 ВА. Напряжение срабатывания / отпускания, тип. 184 V / 69 V AC. Сопротивление катушки 7500 Omega; plsmn; 10 %.Выход Номинальное напряжение переключения 400 В перем. тока. Макс. коммутируемое напряжение, AC 440 V Ток 16 A. Пусковой ток 40 А / 20 мс. Переключающая способность перем. напряжения (резистивная), макс. 6000 VA. Переключающая способность пост. напряжения (резистивная), макс. 384 W @ 24 V. Задержка включения 15 мс.Задержка выключения le; 10 мс. Мин. коммутационная способность 100 mA @ 24 V. Макс. частота коммутации при номинальной нагрузке 0,1 Hz. РБ - 1 шт, СС-1 шт";2;Штука;7 400.00;14 800.00;2021-09-14 10:00:00;2021-09-21 10:00:00;Запрос ценовых предложений;Закупка не состоялась
1271;6270096-1;44932081-ЗЦП4;;"АО ""ЛОК ""Ок-Жетпес""";Товар;Реле управления;РЕЛЕ 4 CO 230В ПЕРЕМ ТОКА RXM4AB1P7. Тип продукта Втычное реле Краткое название устройства RXM. Тип контактов 4 переключающ. [Uc] напряжение цепи управления 230 V AC 50/60 Hz (РБ 64%);5;Штука;3 145.00;15 725.00;2021-09-14 10:00:00;2021-09-21 10:00:00;Запрос ценовых предложений;Закупка не состоялась
1272;6270096-1;44931510-ЗЦП6;;"АО ""ЛОК ""Ок-Жетпес""";Товар;Колодка клеммная;Проходная клемма - UT 2,5. Проходные клеммы, номинальное напряжение: 1000 В, номинальный ток: 24 A, тип подключения: Винтовые зажимы, количество точек подсоединения: 2, cечение: 0,14 мм2 - 4 мм2, AWG: 26 - 12, ширина: 5,2 мм, высота: 46,9 мм, цвет: cерый, тип монтажа: NS 35/7,5, NS 35/15 (РБ 64%);100;Штука;440.00;44 000.00;2021-09-14 10:00:00;2021-09-21 10:00:00;Запрос ценовых предложений;Закупка не состоялась
1273;6270096-1;44932524-ЗЦП4;;"АО ""ЛОК ""Ок-Жетпес""";Товар;Колодка;КОЛОДКА С РАЗДЕЛЬНЫМИ КОНТ 4CO 27MM RXZE2S114M условный тепловой ток на открытом воздухе 10 А. [Ue] номинальное рабочее напряжение < 250 V. соединения – клеммы Разъем, 1 x 0,25...1 x 2,5 мм² (AWG 22...AWG 14) гибкий С кабельным наконечником. Разъем, 2 x 0,25...2 x 1 мм² (AWG 22...AWG 17) гибкий С кабельным наконечником. Разъем, 1 x 0,5...1 x 2,5 мм² (AWG 20...AWG 14) жесткий кабель Без наконечника. Разъем, 2 x 0,5...2 x 1,5 мм² (AWG 20...AWG 16) жесткий кабель Без наконечника. момент затяжки < 1 Н.м для M3 винт(ы)/способ установки Винтом (панель) Защелкивающ. (35 мм симметричная DIN-рейка) Маркировка CE/ Ширина 27 мм Вес нетто 0,07 кг (РБ 64%);5;Штука;2 025.00;10 125.00;2021-09-14 10:00:00;2021-09-21 10:00:00;Запрос ценовых предложений;Закупка не состоялась
1274;6270073-1;45337300-ЗЦП5;;"АО ""ЛОК ""Ок-Жетпес""";Товар;Кран запорный;"Кран сливной ANGELO PO (33D2291) соединение: 2"" IG исполнение: fix размер A: 115 мм размер B1: 90 мм размер B2: 165 мм материал: хромированная латунь";1;Штука;140 000.00;140 000.00;2021-09-14 09:55:00;2021-09-21 09:55:00;Запрос ценовых предложений;Закупка не состоялась
1275;6269905-1;45208400-ЗЦП7;;"АО ""ЛОК ""Ок-Жетпес""";Товар;Плита теплоизоляционная;"Минераловатная изоляция - утеплитель ""Экролл"" толщина 50мм, длина 10980мм, ширина 1220 мм, площадь 26,791 м 2. За счет СС - 36 % и РБ - 64 %";5;Штука;7 400.00;37 000.00;2021-09-14 09:50:00;2021-09-21 09:50:00;Запрос ценовых предложений;Закупка не состоялась
1276;6269905-1;45208564-ЗЦП7;;"АО ""ЛОК ""Ок-Жетпес""";Товар;Смеситель;Смеситель для ванны Нептун 516.За счет СС - 36 % и РБ - 64 %;5;Штука;19 000.00;95 000.00;2021-09-14 09:50:00;2021-09-21 09:50:00;Запрос ценовых предложений;Закупка не состоялась
1277;6269905-1;45209680-ЗЦП7;;"АО ""ЛОК ""Ок-Жетпес""";Товар;Шланг;Gappo G42 Шланг для душа ПВХ армирован алюминиевой лентой 150 см, за счет СС- 36% и РБ - 64%;30;Штука;1 600.00;48 000.00;2021-09-14 09:50:00;2021-09-21 09:50:00;Запрос ценовых предложений;Закупка не состоялась
1278;6269905-1;45210438-ЗЦП7;;"АО ""ЛОК ""Ок-Жетпес""";Товар;Заглушка резьбовая;"Заглушка д.15 мм (1/2"") с нар.резьбой, материал латунь.За счет СС - 36 % и РБ - 64 %";10;Штука;150.00;1 500.00;2021-09-14 09:50:00;2021-09-21 09:50:00;Запрос ценовых предложений;Закупка не состоялась
1279;6269905-1;45210582-ЗЦП7;;"АО ""ЛОК ""Ок-Жетпес""";Товар;Труба для внутренней канализации;Труба канализационная д.50 мм, 1 м. За счет собственных средств 36% и РБ 64%;10;Штука;500.00;5 000.00;2021-09-14 09:50:00;2021-09-21 09:50:00;Запрос ценовых предложений;Закупка не состоялась
1280;6269905-1;45208641-ЗЦП7;;"АО ""ЛОК ""Ок-Жетпес""";Товар;Муфта;"Муфта разъемная ППР ЭКСТРА с нар. рез. белый 20x1/2"" Jakko. За счет СС-36% и РБ 64%";50;Штука;500.00;25 000.00;2021-09-14 09:50:00;2021-09-21 09:50:00;Запрос ценовых предложений;Закупка не состоялась
1281;6269905-1;45209710-ЗЦП7;;"АО ""ЛОК ""Ок-Жетпес""";Товар;Лейка;Лейка д/душа 3 режима хром, FRAP F007, за счет СС- 36% и РБ - 64%;30;Штука;1 400.00;42 000.00;2021-09-14 09:50:00;2021-09-21 09:50:00;Запрос ценовых предложений;Закупка состоялась
1282;6269905-1;45208664-ЗЦП7;;"АО ""ЛОК ""Ок-Жетпес""";Товар;Муфта;"Муфта разъемная ППР ЭКСТРА с вн. рез. серый 20x1/2"" Jakko. За счет СС-36% и РБ 64%";50;Штука;345.00;17 250.00;2021-09-14 09:50:00;2021-09-21 09:50:00;Запрос ценовых предложений;Закупка не состоялась
1283;6269905-1;45208500-ЗЦП7;;"АО ""ЛОК ""Ок-Жетпес""";Товар;Кран шаровой;"""Кран шаровой латунный 11Б27П1 А30, ручка """"""""-""""рычаг"""" м/м Ду 15 Ру 25, вн-вн., применяемый материал: корпус: латунь ЛС59-1 ГОСТ 15527-2004 шаровая заслонка: латунь ЛС59-1 ГОСТ 15527-2004 с покрытием Н9Х уплотнение штока: фторопласт (PTFE) Рычаг: алюминиий марки АК-7 ГОСТ 1583-93 с покрытием эпоксиполиэфирной порошковой композицией красного цвета или рычаг из стали покрытой ПВХ. Рабочее давление: 1,6 МПа .За счет СС - 36 % и РБ - 64 %""";20;Штука;1 270.00;25 400.00;2021-09-14 09:50:00;2021-09-21 09:50:00;Запрос ценовых предложений;Закупка состоялась
1284;6269905-1;45210412-ЗЦП7;;"АО ""ЛОК ""Ок-Жетпес""";Товар;Заглушка резьбовая;"Заглушка д.15 мм (1/2"") с вн.резьбой, материал латунь.За счет СС - 36 % и РБ - 64 %";10;Штука;200.00;2 000.00;2021-09-14 09:50:00;2021-09-21 09:50:00;Запрос ценовых предложений;Закупка не состоялась
1285;6269905-1;45209487-ЗЦП7;;"АО ""ЛОК ""Ок-Жетпес""";Товар;Труба общего назначения;Труба ППР д. 32 мм с стекловолокном, белый (PN 20) 20 Jakko.За счет СС - 36 % и РБ - 64 %;24;Пог.м;815.00;19 560.00;2021-09-14 09:50:00;2021-09-21 09:50:00;Запрос ценовых предложений;Закупка не состоялась
1286;6269905-1;45209743-ЗЦП7;;"АО ""ЛОК ""Ок-Жетпес""";Товар;Переходник;"переходик металлический д. 1/2 ""/ 1/2"" За счет СС- 36% и РБ - 64%";20;Штука;210.00;4 200.00;2021-09-14 09:50:00;2021-09-21 09:50:00;Запрос ценовых предложений;Закупка не состоялась
1287;6269852-1;45593977-ЗЦП2;;"АО ""ЛОК ""Ок-Жетпес""";Товар;Труба;Рукоятка удлиняющая телескопическая 165-300 см, для малярного валика (за счет собственных средств 1 шт);4;Штука;4 000.00;16 000.00;2021-09-14 09:20:00;2021-09-21 09:20:00;Запрос ценовых предложений;Закупка не состоялась
1288;6263117-1;45599786-ОИ2;;"АО ""ЛОК ""Ок-Жетпес""";Товар;Желатин;Желатин, в пачках или полиэтиленовых паетах массой 1 кг в/с,не слипшийся,янтарного цвета,сухой,сыпучий.;7;Килограмм;8 000.00;56 000.00;2021-09-10 17:24:32;2021-09-15 18:00:00;Из одного источника по несостоявшимся закупкам;Закупка не состоялась
1289;6262557-1;45590015-ЗЦП2;;"АО ""ЛОК ""Ок-Жетпес""";Товар;Карамель;Конфеты диабетические карамель, леденцы фруктовые без сахара, с содержанием сорбита, кселита и другие сахарозаменителей, для больных сахарным диабетом, аналог Sula (РБ-72%, СС-28% не относится к поставщику);5;Килограмм;8 000.00;40 000.00;2021-09-10 16:45:00;2021-09-17 16:45:00;Запрос ценовых предложений;Закупка не состоялась
1290;6262264-1;45497900-ЗЦП3;;"АО ""ЛОК ""Ок-Жетпес""";Товар;Кольцо проставочное;Кольцо проставочное 53205-3104044;4;Штука;530.00;2 120.00;2021-09-10 16:30:00;2021-09-17 16:30:00;Запрос ценовых предложений;Закупка не состоялась
1291;6262264-1;43900659-ЗЦП7;;"АО ""ЛОК ""Ок-Жетпес""";Товар;Предохранитель;Набор предохранителей AVS со светодиодом. Артикул 43735. Тип-мини. Ток- 5-30А. В упаковке количество 10 штук. Производитель AVS.;2;Упаковка;1 500.00;3 000.00;2021-09-10 16:30:00;2021-09-17 16:30:00;Запрос ценовых предложений;Закупка не состоялась
1292;6262264-1;43900128-ЗЦП7;;"АО ""ЛОК ""Ок-Жетпес""";Товар;Предохранитель;Набор пластмассовых предохранителей в пластиковой коробке. Артикул S09302010, флажковый, ток- 5-35А. Торговая марка Skyway, Россия.;1;Штука;4 500.00;4 500.00;2021-09-10 16:30:00;2021-09-17 16:30:00;Запрос ценовых предложений;Закупка не состоялась
1293;6262264-1;44491816-ЗЦП8;;"АО ""ЛОК ""Ок-Жетпес""";Товар;Фара;"Фара рабочего освещения МТЗ 12В. Фара рабочая круглая ТГ-218. Металлический корпус. Номинальное напряжение-12В. Тип ламп НЗ. Крепление; болтом М12 с гайкой. Подключение к бортовой сети проводом длиной 390мм. С 2-х контактной колодкой.";2;Штука;9 000.00;18 000.00;2021-09-10 16:30:00;2021-09-17 16:30:00;Запрос ценовых предложений;Закупка не состоялась
1294;6262264-1;45602380-ЗЦП2;;"АО ""ЛОК ""Ок-Жетпес""";Товар;Глушитель;Глушитель ПАЗ-3205 с промежуточной трубой (Оплата с СС);2;Штука;9 000.00;18 000.00;2021-09-10 16:30:00;2021-09-17 16:30:00;Запрос ценовых предложений;Закупка не состоялась
1295;6262264-1;45331947-ЗЦП4;;"АО ""ЛОК ""Ок-Жетпес""";Товар;Шпилька с ввинчиваемым концом;Шпилька головки блока цилиндра ГАЗ, ПАЗ (11мм.)(Комплект 36 шт.) с гайками и шайбами. Артикул - ШпилГол11мм(36шт) -01. Комплект шпилек головки блока 12мм. 36 шт. ГАЗ, ПАЗ с гайками и шайбами. Состав комплекта: 1. 291860-П шпилька М11х1х208 - 9 шт. 2. 291826-П шпилька М11х1х195 - 10 шт. 3. 291859-П шпилька М11х1х170 - 9 шт. 4. 291823-П шпилька М11х1х108 - 8 шт. 5. 291823-П 29 шайба - 36 шт. 6. 292798-П гайка М11х1,0 - 36 шт.;1;Штука;27 500.00;27 500.00;2021-09-10 16:30:00;2021-09-17 16:30:00;Запрос ценовых предложений;Закупка не состоялась
1296;6262264-1;45497974-ЗЦП3;;"АО ""ЛОК ""Ок-Жетпес""";Товар;Подшипник специализированный;Подшипник 180105 6005-2RS;4;Штука;550.00;2 200.00;2021-09-10 16:30:00;2021-09-17 16:30:00;Запрос ценовых предложений;Закупка не состоялась
1297;6262264-1;43899170-ЗЦП8;;"АО ""ЛОК ""Ок-Жетпес""";Товар;Масло моторное;Полусинтетическое моторное масло для 2х тактных бензиновых подвесных лодочных моторов. Производитель MOTUL.;10;Литр (куб. дм.);3 250.00;32 500.00;2021-09-10 16:30:00;2021-09-17 16:30:00;Запрос ценовых предложений;Закупка не состоялась
1298;6262264-1;44492562-ЗЦП8;;"АО ""ЛОК ""Ок-Жетпес""";Товар;Комплект проводов;Пучок проводов рамный (левый) 53215-3724045. артикул 53215-3724045.;1;Штука;13 000.00;13 000.00;2021-09-10 16:30:00;2021-09-17 16:30:00;Запрос ценовых предложений;Закупка не состоялась
1299;6262264-1;44492536-ЗЦП8;;"АО ""ЛОК ""Ок-Жетпес""";Товар;Комплект проводов;Пучок проводов рамный (правый) 53215-3724044. артикул 53215-3724044.;1;Штука;13 000.00;13 000.00;2021-09-10 16:30:00;2021-09-17 16:30:00;Запрос ценовых предложений;Закупка не состоялась
1300;6262264-1;45498030-ЗЦП3;;"АО ""ЛОК ""Ок-Жетпес""";Товар;Форсунка топливная;Автомобильные газовые фрсунки STAG W-01 на 4 цилиндра. Страна производитель - Польша, штуцер входа газа - 12мм., штуцер выхода газа - 5мм. Сопротивление катушки - 2 Ом.;1;Штука;23 000.00;23 000.00;2021-09-10 16:30:00;2021-09-17 16:30:00;Запрос ценовых предложений;Закупка не состоялась
1301;6262264-1;45332815-ЗЦП4;;"АО ""ЛОК ""Ок-Жетпес""";Товар;Комплект сальников;Флажок( прокладка уплотнительная) держателя заднего сальника коленвала ГАЗ, ПАЗ. Артикул 53-11.1005162 (в упаковке 10 штук);1;Упаковка;1 100.00;1 100.00;2021-09-10 16:30:00;2021-09-17 16:30:00;Запрос ценовых предложений;Закупка не состоялась
1302;6262264-1;43899738-ЗЦП7;;"АО ""ЛОК ""Ок-Жетпес""";Товар;Изолента;Электроизоляционная лента (изолента) на хлопчатобумажной основе, VIOR, прорезиненная на тканевой основе. Рабочее напряжение до 1000В. Размер 18мм.х10м.. Рабочая температура от -30 до +30 градусов С.;10;Штука;500.00;5 000.00;2021-09-10 16:30:00;2021-09-17 16:30:00;Запрос ценовых предложений;Закупка не состоялась
1303;6262264-1;45602384-ЗЦП2;;"АО ""ЛОК ""Ок-Жетпес""";Товар;Пружина тормозной колодки;Пружина колодки тормозной передней/задней(д18мм) ГАЗ, ПАЗ (Оплата из СС);16;Штука;350.00;5 600.00;2021-09-10 16:30:00;2021-09-17 16:30:00;Запрос ценовых предложений;Закупка не состоялась
1304;6260573-1;45234973-ОИ5;;"АО ""ЛОК ""Ок-Жетпес""";Товар;Установка и машина стиральная;Стиральная машина полуавтомат;1;Штука;50 000.00;50 000.00;2021-09-10 11:07:15;2021-09-15 18:00:00;Из одного источника по несостоявшимся закупкам;Закупка состоялась
1305;6259628-1;45590133-ОИ2;;"АО ""ЛОК ""Ок-Жетпес""";Товар;Соль пищевая;Соль пищевая;50;Килограмм;60.00;3 000.00;2021-09-10 09:08:00;2021-09-15 18:00:00;Из одного источника по несостоявшимся закупкам;Закупка состоялась
1306;6258392-1;45210662-ОИ7;;"АО ""ЛОК ""Ок-Жетпес""";Товар;Скотч;Скотч фольгированный полиэтиленовый однослойный 50мм*50 м.За счет СС - 36 % и РБ - 64 %;3;Штука;4 000.00;12 000.00;2021-09-09 17:18:08;2021-09-14 18:00:00;Из одного источника по несостоявшимся закупкам;Закупка не состоялась
1307;6257637-1;45602399-ОИ2;;"АО ""ЛОК ""Ок-Жетпес""";Товар;Шланг тормозной;Шланг тормозной КАМАЗ L615 мм. Гайка-штуцер, артикул 5320-3506060;8;Штука;1 600.00;12 800.00;2021-09-09 16:03:09;2021-09-14 18:00:00;Из одного источника по несостоявшимся закупкам;Закупка состоялась
1308;6257590-1;16492447-ОЛ-ОИ2;45591076;"АО ""ЛОК ""Ок-Жетпес""";Товар;Мыло;Жидкое крем- мыло (гостиничный комплекс);50;Литр (куб. дм.);350.00;17 500.00;2021-09-09 15:57:06;2021-09-14 18:00:00;Из одного источника по несостоявшимся закупкам;Закупка состоялась
1309;6257590-1;16492447-ОЛ-ОИ2;45591048;"АО ""ЛОК ""Ок-Жетпес""";Товар;Перчатки;Перчатки гелевые (гостиничный комплекс);200;Пара;264.00;52 800.00;2021-09-09 15:57:06;2021-09-14 18:00:00;Из одного источника по несостоявшимся закупкам;Закупка состоялась
1310;6257590-1;16492447-ОЛ-ОИ2;37852916;"АО ""ЛОК ""Ок-Жетпес""";Товар;Салфетка;Салфетки сервировочные, белые, в упаковке по 100 шт.;100;Одна пачка;130.00;13 000.00;2021-09-09 15:57:06;2021-09-14 18:00:00;Из одного источника по несостоявшимся закупкам;Закупка состоялась
1311;6257590-1;16492447-ОЛ-ОИ2;45591009;"АО ""ЛОК ""Ок-Жетпес""";Товар;Средство дезинфицирующее;Белизна. Дезинфицирующее средство, емкостью 1 л., для гостиничного комплекса;60;Бутылка;277.00;16 620.00;2021-09-09 15:57:06;2021-09-14 18:00:00;Из одного источника по несостоявшимся закупкам;Закупка состоялась
1312;6257590-1;16492447-ОЛ-ОИ2;45591024;"АО ""ЛОК ""Ок-Жетпес""";Товар;Мыло;Мыло хозяйственное (гостиничный комплекс);50;Штука;115.00;5 750.00;2021-09-09 15:57:06;2021-09-14 18:00:00;Из одного источника по несостоявшимся закупкам;Закупка состоялась
